symbol,date,decile_current,decile_corrected,liquidity_pass,sc_current,sc_corrected
NICL,2005-09-21,8.0,7.0,1.0,0,0
SILK,2005-09-21,7.0,,0.0,0,0
FECTC,2005-09-21,7.0,,0.0,0,0
RICL,2005-09-21,8.0,,0.0,0,0
BOP,2005-09-21,9.0,8.0,1.0,1,0
PIOC,2005-09-22,9.0,8.0,1.0,1,0
CNERGY,2005-09-22,7.0,5.0,1.0,0,0
AGTL,2005-09-22,5.0,,0.0,0,0
SEARL,2005-09-22,4.0,,0.0,0,0
SEL,2005-09-22,3.0,,0.0,0,0
WAVES,2005-09-22,9.0,,0.0,0,0
BAHL,2005-09-22,9.0,,0.0,0,0
JVDC,2005-09-22,9.0,,0.0,0,0
PKGS,2005-09-22,6.0,,0.0,0,0
MTL,2005-09-22,9.0,,0.0,0,0
BOP,2005-09-22,8.0,8.0,1.0,0,0
PAKD,2005-09-22,7.0,,0.0,0,0
HUBC,2005-09-23,5.0,2.0,1.0,0,0
PIOC,2005-09-23,9.0,9.0,1.0,1,1
CNERGY,2005-09-23,8.0,6.0,1.0,0,0
PINL,2005-09-23,4.0,,0.0,0,0
GLPL,2005-09-23,5.0,,0.0,0,0
MACFL,2005-09-23,2.0,,0.0,0,0
SEL,2005-09-23,4.0,,0.0,0,0
HCAR,2005-09-23,9.0,,0.0,0,0
WAVES,2005-09-23,9.0,,0.0,0,0
MTL,2005-09-23,9.0,,0.0,0,0
CNERGY,2005-09-26,8.0,7.0,1.0,0,0
HINO,2005-09-26,2.0,,0.0,0,0
TELE,2005-09-26,4.0,1.0,1.0,0,0
BWHL,2005-09-26,8.0,,0.0,0,0
KOHC,2005-09-26,5.0,3.0,1.0,0,0
PINL,2005-09-26,5.0,,0.0,0,0
MACFL,2005-09-26,3.0,,0.0,0,0
INDU,2005-09-26,9.0,8.0,1.0,1,0
HCAR,2005-09-26,9.0,,0.0,0,0
MTL,2005-09-26,9.0,,0.0,0,0
JVDC,2005-09-26,9.0,,0.0,0,0
ATLH,2005-09-26,6.0,,0.0,0,0
BAPL,2005-09-26,1.0,,0.0,0,0
JGICL,2005-09-26,3.0,,0.0,0,0
PAEL,2005-09-27,6.0,,0.0,0,0
CNERGY,2005-09-27,9.0,8.0,1.0,1,0
BWHL,2005-09-27,7.0,,0.0,0,0
KOHC,2005-09-27,6.0,4.0,1.0,0,0
MSCL,2005-09-27,1.0,,0.0,0,0
SBL,2005-09-27,6.0,,0.0,0,0
SEARL,2005-09-27,5.0,,0.0,0,0
SNBL,2005-09-27,9.0,,0.0,0,0
JVDC,2005-09-27,9.0,,0.0,0,0
HINOON,2005-09-27,5.0,,0.0,0,0
MACFL,2005-09-27,4.0,2.0,1.0,0,0
INDU,2005-09-27,9.0,9.0,1.0,1,1
HCAR,2005-09-27,9.0,,0.0,0,0
MTL,2005-09-27,9.0,,0.0,0,0
FECTC,2005-09-27,8.0,,0.0,0,0
ATLH,2005-09-27,6.0,,0.0,0,0
BAPL,2005-09-27,0.0,,0.0,0,0
CHCC,2005-09-27,8.0,7.0,1.0,0,0
DCL,2005-09-28,7.0,5.0,1.0,0,0
PAKRI,2005-09-28,4.0,,0.0,0,0
BWHL,2005-09-28,9.0,,0.0,0,0
KOHC,2005-09-28,6.0,4.0,1.0,0,0
GHNI,2005-09-28,8.0,,0.0,0,0
MSCL,2005-09-28,4.0,,0.0,0,0
SBL,2005-09-28,7.0,,0.0,0,0
SEARL,2005-09-28,6.0,,0.0,0,0
MACFL,2005-09-28,6.0,3.0,1.0,0,0
SNBL,2005-09-28,9.0,,0.0,0,0
HCAR,2005-09-28,9.0,,0.0,0,0
JVDC,2005-09-28,9.0,,0.0,0,0
PKGS,2005-09-28,6.0,,0.0,0,0
MTL,2005-09-28,9.0,,0.0,0,0
CHCC,2005-09-28,8.0,8.0,1.0,0,0
ATIL,2005-09-29,8.0,,0.0,0,0
JLICL,2005-09-29,2.0,,0.0,0,0
POL,2005-09-29,8.0,7.0,1.0,0,0
HINO,2005-09-29,3.0,,0.0,0,0
PAKRI,2005-09-29,5.0,,0.0,0,0
GHNI,2005-09-29,8.0,,0.0,0,0
ANL,2005-09-29,6.0,,0.0,0,0
HCAR,2005-09-29,9.0,,0.0,0,0
JVDC,2005-09-29,9.0,,0.0,0,0
SEARL,2005-09-29,6.0,,0.0,0,0
BCL,2005-09-29,1.0,,0.0,0,0
THALL,2005-09-29,4.0,,0.0,0,0
ATIL,2005-09-30,9.0,,0.0,0,0
ALAC,2005-09-30,2.0,,0.0,0,0
NICL,2005-09-30,8.0,7.0,1.0,0,0
PAKRI,2005-09-30,6.0,,0.0,0,0
ANL,2005-09-30,7.0,,0.0,0,0
SNBL,2005-09-30,9.0,,0.0,0,0
GATM,2005-09-30,0.0,,0.0,0,0
WAVES,2005-09-30,9.0,,0.0,0,0
DGKC,2005-09-30,8.0,7.0,1.0,0,0
HCAR,2005-09-30,9.0,,0.0,0,0
UBL,2005-09-30,8.0,7.0,1.0,0,0
JVDC,2005-09-30,9.0,,0.0,0,0
IGIHL,2005-09-30,5.0,,0.0,0,0
SEARL,2005-09-30,7.0,,0.0,0,0
RICL,2005-09-30,8.0,,0.0,0,0
PICT,2005-10-03,9.0,9.0,1.0,1,1
MCB,2005-10-03,9.0,9.0,1.0,1,1
GHNI,2005-10-03,9.0,,0.0,0,0
NBP,2005-10-03,8.0,8.0,1.0,0,0
NCL,2005-10-03,6.0,4.0,1.0,0,0
ATIL,2005-10-03,9.0,,0.0,0,0
NRSL,2005-10-03,4.0,,0.0,0,0
KOHC,2005-10-03,7.0,,0.0,0,0
SNBL,2005-10-03,9.0,,0.0,0,0
JVDC,2005-10-03,9.0,,0.0,0,0
WAVES,2005-10-03,9.0,,0.0,0,0
CHCC,2005-10-03,9.0,,0.0,0,0
PAKRI,2005-10-03,7.0,,0.0,0,0
AKBL,2005-10-03,5.0,3.0,1.0,0,0
ANL,2005-10-03,8.0,,0.0,0,0
GLAXO,2005-10-03,7.0,,0.0,0,0
PPP,2005-10-03,6.0,,0.0,0,0
HCAR,2005-10-03,9.0,,0.0,0,0
FABL,2005-10-03,5.0,3.0,1.0,0,0
PAKOXY,2005-10-03,4.0,,0.0,0,0
DNCC,2005-10-03,6.0,,0.0,0,0
NICL,2005-10-03,7.0,6.0,1.0,0,0
LUCK,2005-10-03,6.0,5.0,1.0,0,0
GATM,2005-10-03,0.0,,0.0,0,0
ADMM,2005-10-03,3.0,,0.0,0,0
UBL,2005-10-03,8.0,8.0,1.0,0,0
RICL,2005-10-03,8.0,,0.0,0,0
GWLC,2005-10-03,4.0,2.0,1.0,0,0
BOP,2005-10-03,8.0,8.0,1.0,0,0
PICT,2005-10-04,8.0,8.0,1.0,0,0
PIOC,2005-10-04,9.0,9.0,1.0,1,1
GHNI,2005-10-04,9.0,,0.0,0,0
NBP,2005-10-04,8.0,8.0,1.0,0,0
MUREB,2005-10-04,6.0,,0.0,0,0
NCL,2005-10-04,6.0,5.0,1.0,0,0
ATIL,2005-10-04,9.0,,0.0,0,0
KOHC,2005-10-04,8.0,,0.0,0,0
GLPL,2005-10-04,6.0,,0.0,0,0
MLCF,2005-10-04,8.0,8.0,1.0,0,0
OGDC,2005-10-04,4.0,3.0,1.0,0,0
JVDC,2005-10-04,9.0,,0.0,0,0
PSO,2005-10-04,4.0,2.0,1.0,0,0
AKBL,2005-10-04,6.0,4.0,1.0,0,0
SBL,2005-10-04,7.0,6.0,1.0,0,0
FABL,2005-10-04,6.0,4.0,1.0,0,0
SILK,2005-10-04,5.0,,0.0,0,0
POWER,2005-10-04,7.0,,0.0,0,0
GATM,2005-10-04,0.0,,0.0,0,0
ADMM,2005-10-04,4.0,,0.0,0,0
PSO,2005-10-05,4.0,2.0,1.0,0,0
FABL,2005-10-05,6.0,5.0,1.0,0,0
PIOC,2005-10-05,9.0,9.0,1.0,1,1
DNCC,2005-10-05,3.0,,0.0,0,0
KOHC,2005-10-05,8.0,,0.0,0,0
PPL,2005-10-05,2.0,0.0,1.0,0,0
QUICE,2005-10-05,4.0,,0.0,0,0
DFML,2005-10-05,8.0,7.0,1.0,0,0
ADMM,2005-10-05,6.0,,0.0,0,0
OGDC,2005-10-05,5.0,4.0,1.0,0,0
JVDC,2005-10-05,9.0,,0.0,0,0
FCCL,2005-10-05,8.0,7.0,1.0,0,0
PAKD,2005-10-05,8.0,,0.0,0,0
FABL,2005-10-06,7.0,6.0,1.0,0,0
POL,2005-10-06,8.0,7.0,1.0,0,0
DNCC,2005-10-06,6.0,,0.0,0,0
JVDC,2005-10-06,9.0,,0.0,0,0
DFML,2005-10-06,8.0,7.0,1.0,0,0
GTYR,2005-10-06,2.0,,0.0,0,0
ADMM,2005-10-06,7.0,,0.0,0,0
FECTC,2005-10-06,8.0,,0.0,0,0
WAVES,2005-10-06,9.0,,0.0,0,0
JGICL,2005-10-06,4.0,,0.0,0,0
PAKD,2005-10-06,8.0,,0.0,0,0
PIOC,2005-10-07,9.0,9.0,1.0,1,1
MCB,2005-10-07,9.0,9.0,1.0,1,1
LUCK,2005-10-07,7.0,6.0,1.0,0,0
MLCF,2005-10-07,9.0,8.0,1.0,1,0
JVDC,2005-10-07,9.0,,0.0,0,0
DFML,2005-10-07,8.0,7.0,1.0,0,0
DGKC,2005-10-07,8.0,8.0,1.0,0,0
ADMM,2005-10-07,7.0,,0.0,0,0
FECTC,2005-10-07,8.0,,0.0,0,0
RICL,2005-10-07,8.0,,0.0,0,0
PAKD,2005-10-07,8.0,,0.0,0,0
PIOC,2005-10-10,9.0,9.0,1.0,1,1
DNCC,2005-10-10,6.0,,0.0,0,0
MCB,2005-10-10,9.0,9.0,1.0,1,1
AKBL,2005-10-10,6.0,4.0,1.0,0,0
KOHC,2005-10-10,9.0,8.0,1.0,1,0
LUCK,2005-10-10,7.0,6.0,1.0,0,0
PAKD,2005-10-10,9.0,,0.0,0,0
MLCF,2005-10-10,8.0,8.0,1.0,0,0
ADMM,2005-10-10,8.0,,0.0,0,0
DGKC,2005-10-10,9.0,8.0,1.0,1,0
UBL,2005-10-10,8.0,6.0,1.0,0,0
FECTC,2005-10-10,8.0,,0.0,0,0
FCCL,2005-10-10,8.0,7.0,1.0,0,0
BCL,2005-10-10,3.0,,0.0,0,0
CHCC,2005-10-10,8.0,,0.0,0,0
DCL,2005-10-11,6.0,4.0,1.0,0,0
FABL,2005-10-11,7.0,6.0,1.0,0,0
PIOC,2005-10-11,9.0,9.0,1.0,1,1
MCB,2005-10-11,9.0,9.0,1.0,1,1
STCL,2005-10-11,8.0,,0.0,0,0
AKBL,2005-10-11,7.0,5.0,1.0,0,0
KOHC,2005-10-11,9.0,9.0,1.0,1,1
APL,2005-10-11,4.0,2.0,1.0,0,0
INDU,2005-10-11,7.0,,0.0,0,0
NBP,2005-10-11,8.0,8.0,1.0,0,0
ADMM,2005-10-11,8.0,,0.0,0,0
UBL,2005-10-11,8.0,8.0,1.0,0,0
POL,2005-10-11,8.0,7.0,1.0,0,0
BOP,2005-10-11,9.0,9.0,1.0,1,1
PAKD,2005-10-11,9.0,,0.0,0,0
DCL,2005-10-12,6.0,4.0,1.0,0,0
FABL,2005-10-12,7.0,6.0,1.0,0,0
PIOC,2005-10-12,9.0,9.0,1.0,1,1
STCL,2005-10-12,8.0,,0.0,0,0
AKBL,2005-10-12,7.0,5.0,1.0,0,0
BWHL,2005-10-12,8.0,,0.0,0,0
APL,2005-10-12,5.0,3.0,1.0,0,0
HINOON,2005-10-12,5.0,,0.0,0,0
DFML,2005-10-12,8.0,7.0,1.0,0,0
INDU,2005-10-12,8.0,,0.0,0,0
GTYR,2005-10-12,4.0,,0.0,0,0
FCCL,2005-10-12,8.0,7.0,1.0,0,0
PAKD,2005-10-12,9.0,,0.0,0,0
AKBL,2005-10-13,8.0,6.0,1.0,0,0
SFL,2005-10-13,1.0,,0.0,0,0
GLAXO,2005-10-13,7.0,,0.0,0,0
HINOON,2005-10-13,6.0,,0.0,0,0
HMB,2005-10-13,7.0,,0.0,0,0
INDU,2005-10-13,8.0,,0.0,0,0
AHCL,2005-10-14,5.0,,0.0,0,0
MCB,2005-10-14,9.0,9.0,1.0,1,1
HINO,2005-10-14,7.0,,0.0,0,0
KOHC,2005-10-14,9.0,9.0,1.0,1,1
LUCK,2005-10-14,8.0,6.0,1.0,0,0
NML,2005-10-14,7.0,5.0,1.0,0,0
MLCF,2005-10-14,9.0,8.0,1.0,1,0
HINOON,2005-10-14,7.0,,0.0,0,0
INDU,2005-10-14,8.0,,0.0,0,0
MTL,2005-10-14,9.0,,0.0,0,0
ABOT,2005-10-14,8.0,,0.0,0,0
ATIL,2005-10-17,9.0,,0.0,0,0
AHCL,2005-10-17,6.0,,0.0,0,0
LUCK,2005-10-17,8.0,7.0,1.0,0,0
NML,2005-10-17,8.0,6.0,1.0,0,0
APL,2005-10-17,7.0,5.0,1.0,0,0
OGDC,2005-10-17,6.0,4.0,1.0,0,0
FECTC,2005-10-17,9.0,,0.0,0,0
ABOT,2005-10-17,8.0,,0.0,0,0
ATIL,2005-10-18,9.0,,0.0,0,0
INIL,2005-10-18,3.0,,0.0,0,0
APL,2005-10-18,8.0,6.0,1.0,0,0
OTSU,2005-10-18,6.0,,0.0,0,0
HMB,2005-10-18,7.0,,0.0,0,0
UBL,2005-10-18,7.0,5.0,1.0,0,0
SAZEW,2005-10-18,2.0,,0.0,0,0
ATIL,2005-10-19,9.0,,0.0,0,0
HINO,2005-10-19,7.0,,0.0,0,0
APL,2005-10-19,8.0,6.0,1.0,0,0
HMB,2005-10-19,8.0,,0.0,0,0
UBL,2005-10-19,8.0,6.0,1.0,0,0
SITC,2005-10-19,5.0,,0.0,0,0
FECTC,2005-10-19,9.0,,0.0,0,0
BAPL,2005-10-19,3.0,,0.0,0,0
APL,2005-10-20,8.0,6.0,1.0,0,0
INIL,2005-10-20,4.0,,0.0,0,0
HINO,2005-10-20,7.0,,0.0,0,0
GHNI,2005-10-21,7.0,,0.0,0,0
ACPL,2005-10-24,6.0,,0.0,0,0
GHNI,2005-10-24,7.0,,0.0,0,0
INIL,2005-10-24,6.0,,0.0,0,0
THALL,2005-10-24,6.0,,0.0,0,0
ATIL,2005-10-25,9.0,,0.0,0,0
LUCK,2005-10-25,9.0,8.0,1.0,1,0
APL,2005-10-25,9.0,8.0,1.0,1,0
GHNI,2005-10-25,8.0,,0.0,0,0
ARPL,2005-10-25,6.0,,0.0,0,0
ACPL,2005-10-25,6.0,,0.0,0,0
THALL,2005-10-25,7.0,,0.0,0,0
FECTC,2005-10-25,9.0,,0.0,0,0
SAZEW,2005-10-25,7.0,,0.0,0,0
ATIL,2005-10-26,9.0,,0.0,0,0
FECTC,2005-10-26,9.0,,0.0,0,0
SAZEW,2005-10-26,7.0,,0.0,0,0
HINO,2005-10-27,8.0,,0.0,0,0
GHNI,2005-10-27,9.0,,0.0,0,0
PRL,2005-10-27,9.0,,0.0,0,0
ARPL,2005-10-27,5.0,,0.0,0,0
FECTC,2005-10-27,9.0,,0.0,0,0
SAZEW,2005-10-27,7.0,,0.0,0,0
BERG,2005-10-31,9.0,,0.0,0,0
GHNI,2005-10-31,9.0,,0.0,0,0
PRL,2005-10-31,9.0,,0.0,0,0
ARPL,2005-10-31,7.0,,0.0,0,0
FECTC,2005-10-31,9.0,,0.0,0,0
ARUJ,2005-11-02,5.0,,0.0,0,0
BERG,2005-11-02,9.0,,0.0,0,0
KOHC,2005-11-02,9.0,,0.0,0,0
KOHE,2005-11-02,4.0,,0.0,0,0
APL,2005-11-02,8.0,7.0,1.0,0,0
GHNI,2005-11-02,9.0,,0.0,0,0
PRL,2005-11-02,9.0,,0.0,0,0
ARPL,2005-11-02,7.0,,0.0,0,0
CENI,2005-11-02,5.0,,0.0,0,0
INDU,2005-11-02,8.0,,0.0,0,0
KEL,2005-11-02,6.0,3.0,1.0,0,0
ACPL,2005-11-02,7.0,,0.0,0,0
FCCL,2005-11-02,9.0,9.0,1.0,1,1
CSAP,2005-11-02,2.0,,0.0,0,0
FECTC,2005-11-02,9.0,,0.0,0,0
KOHE,2005-11-07,5.0,,0.0,0,0
APL,2005-11-07,9.0,8.0,1.0,1,0
GHNI,2005-11-07,9.0,,0.0,0,0
MEBL,2005-11-07,5.0,,0.0,0,0
CENI,2005-11-07,5.0,,0.0,0,0
DGKC,2005-11-07,9.0,9.0,1.0,1,1
AICL,2005-11-07,8.0,7.0,1.0,0,0
ACPL,2005-11-07,7.0,,0.0,0,0
FCCL,2005-11-07,9.0,9.0,1.0,1,1
UVIC,2005-11-07,3.0,,0.0,0,0
KOHC,2005-11-07,9.0,,0.0,0,0
GLPL,2005-11-07,6.0,,0.0,0,0
BERG,2005-11-07,9.0,,0.0,0,0
PPP,2005-11-07,2.0,,0.0,0,0
INDU,2005-11-07,8.0,,0.0,0,0
BAPL,2005-11-07,9.0,,0.0,0,0
POWER,2005-11-07,8.0,,0.0,0,0
KEL,2005-11-07,7.0,5.0,1.0,0,0
FECTC,2005-11-07,9.0,,0.0,0,0
DBCI,2005-11-07,7.0,,0.0,0,0
SHEZ,2005-11-07,4.0,,0.0,0,0
FFC,2005-11-08,4.0,1.0,1.0,0,0
PIOC,2005-11-08,9.0,9.0,1.0,1,1
APL,2005-11-08,8.0,8.0,1.0,0,0
DGKC,2005-11-08,9.0,9.0,1.0,1,1
AICL,2005-11-08,8.0,7.0,1.0,0,0
FCCL,2005-11-08,9.0,9.0,1.0,1,1
SIEM,2005-11-08,5.0,,0.0,0,0
PAKD,2005-11-08,9.0,,0.0,0,0
UVIC,2005-11-08,4.0,,0.0,0,0
BAFL,2005-11-08,5.0,2.0,1.0,0,0
KOHC,2005-11-08,9.0,,0.0,0,0
MLCF,2005-11-08,9.0,8.0,1.0,1,0
BERG,2005-11-08,9.0,,0.0,0,0
PPP,2005-11-08,3.0,,0.0,0,0
BIFO,2005-11-08,3.0,,0.0,0,0
LUCK,2005-11-08,8.0,8.0,1.0,0,0
KEL,2005-11-08,8.0,7.0,1.0,0,0
FECTC,2005-11-08,9.0,,0.0,0,0
DBCI,2005-11-08,8.0,,0.0,0,0
NRL,2005-11-10,6.0,,0.0,0,0
PICT,2005-11-10,8.0,,0.0,0,0
PIOC,2005-11-10,9.0,9.0,1.0,1,1
SIEM,2005-11-10,5.0,,0.0,0,0
BERG,2005-11-10,9.0,,0.0,0,0
KOHC,2005-11-10,9.0,,0.0,0,0
POWER,2005-11-10,8.0,6.0,1.0,0,0
GWLC,2005-11-10,7.0,5.0,1.0,0,0
KML,2005-11-10,2.0,,0.0,0,0
CHBL,2005-11-10,0.0,,0.0,0,0
BIFO,2005-11-10,5.0,,0.0,0,0
FECTC,2005-11-10,9.0,,0.0,0,0
DBCI,2005-11-10,8.0,,0.0,0,0
SHEZ,2005-11-10,4.0,,0.0,0,0
THALL,2005-11-10,7.0,,0.0,0,0
PICT,2005-11-11,9.0,,0.0,0,0
PIOC,2005-11-11,9.0,9.0,1.0,1,1
CNERGY,2005-11-11,7.0,5.0,1.0,0,0
CHBL,2005-11-11,0.0,,0.0,0,0
FCCL,2005-11-11,9.0,9.0,1.0,1,1
JGICL,2005-11-11,4.0,,0.0,0,0
MACFL,2005-11-11,3.0,,0.0,0,0
DBCI,2005-11-11,9.0,9.0,1.0,1,1
COLG,2005-11-11,2.0,,0.0,0,0
ARPL,2005-11-11,5.0,,0.0,0,0
INDU,2005-11-11,8.0,,0.0,0,0
SSGC,2005-11-11,5.0,2.0,1.0,0,0
THALL,2005-11-11,7.0,,0.0,0,0
NRL,2005-11-11,7.0,,0.0,0,0
PAKOXY,2005-11-11,4.0,,0.0,0,0
SILK,2005-11-11,6.0,,0.0,0,0
FECTC,2005-11-11,9.0,,0.0,0,0
GWLC,2005-11-11,8.0,5.0,1.0,0,0
SHEZ,2005-11-11,5.0,,0.0,0,0
PIOC,2005-11-14,9.0,9.0,1.0,1,1
HICL,2005-11-14,4.0,,0.0,0,0
KOHE,2005-11-14,3.0,,0.0,0,0
CHBL,2005-11-14,1.0,,0.0,0,0
FCCL,2005-11-14,9.0,8.0,1.0,1,0
JGICL,2005-11-14,5.0,,0.0,0,0
BAFL,2005-11-14,6.0,3.0,1.0,0,0
MLCF,2005-11-14,9.0,8.0,1.0,1,0
KOIL,2005-11-14,1.0,,0.0,0,0
DBCI,2005-11-14,9.0,9.0,1.0,1,1
LOTCHEM,2005-11-14,3.0,0.0,1.0,0,0
NESTLE,2005-11-14,5.0,,0.0,0,0
SBL,2005-11-14,4.0,1.0,1.0,0,0
PPP,2005-11-14,4.0,,0.0,0,0
ARPL,2005-11-14,6.0,,0.0,0,0
INDU,2005-11-14,8.0,,0.0,0,0
SSGC,2005-11-14,6.0,3.0,1.0,0,0
HCAR,2005-11-14,8.0,,0.0,0,0
BIFO,2005-11-14,5.0,,0.0,0,0
THALL,2005-11-14,7.0,,0.0,0,0
PAKOXY,2005-11-14,5.0,,0.0,0,0
DNCC,2005-11-14,6.0,,0.0,0,0
SILK,2005-11-14,7.0,,0.0,0,0
AGTL,2005-11-14,4.0,,0.0,0,0
NICL,2005-11-14,6.0,2.0,1.0,0,0
TRG,2005-11-14,3.0,1.0,1.0,0,0
KEL,2005-11-14,9.0,9.0,1.0,1,1
KTML,2005-11-14,3.0,,0.0,0,0
GWLC,2005-11-14,8.0,6.0,1.0,0,0
PIOC,2005-11-15,9.0,9.0,1.0,1,1
HICL,2005-11-15,3.0,,0.0,0,0
CNERGY,2005-11-15,8.0,5.0,1.0,0,0
MEBL,2005-11-15,4.0,,0.0,0,0
TSPL,2005-11-15,5.0,,0.0,0,0
FCCL,2005-11-15,9.0,9.0,1.0,1,1
SIEM,2005-11-15,6.0,,0.0,0,0
UVIC,2005-11-15,5.0,,0.0,0,0
BAFL,2005-11-15,6.0,3.0,1.0,0,0
GLPL,2005-11-15,5.0,,0.0,0,0
SEL,2005-11-15,1.0,,0.0,0,0
KOIL,2005-11-15,2.0,,0.0,0,0
NESTLE,2005-11-15,5.0,,0.0,0,0
MFFL,2005-11-15,3.0,,0.0,0,0
MSCL,2005-11-15,7.0,,0.0,0,0
SBL,2005-11-15,6.0,2.0,1.0,0,0
PPP,2005-11-15,3.0,,0.0,0,0
SHFA,2005-11-15,3.0,,0.0,0,0
INDU,2005-11-15,8.0,,0.0,0,0
HCAR,2005-11-15,8.0,,0.0,0,0
KML,2005-11-15,2.0,,0.0,0,0
BIFO,2005-11-15,6.0,,0.0,0,0
THALL,2005-11-15,8.0,,0.0,0,0
DNCC,2005-11-15,6.0,,0.0,0,0
TRG,2005-11-15,4.0,1.0,1.0,0,0
AGTL,2005-11-15,4.0,,0.0,0,0
DBCI,2005-11-15,9.0,9.0,1.0,1,1
PICT,2005-11-16,9.0,9.0,1.0,1,1
AGIL,2005-11-16,5.0,,0.0,0,0
CNERGY,2005-11-16,8.0,6.0,1.0,0,0
KSBP,2005-11-16,6.0,,0.0,0,0
SIEM,2005-11-16,5.0,,0.0,0,0
UVIC,2005-11-16,3.0,,0.0,0,0
GLPL,2005-11-16,6.0,,0.0,0,0
SNBL,2005-11-16,6.0,,0.0,0,0
KOIL,2005-11-16,1.0,,0.0,0,0
NESTLE,2005-11-16,5.0,,0.0,0,0
COLG,2005-11-16,1.0,,0.0,0,0
MFFL,2005-11-16,4.0,,0.0,0,0
MSCL,2005-11-16,7.0,,0.0,0,0
HCAR,2005-11-16,9.0,,0.0,0,0
TELE,2005-11-16,3.0,0.0,1.0,0,0
BAHL,2005-11-16,5.0,,0.0,0,0
BIFO,2005-11-16,7.0,4.0,1.0,0,0
CSAP,2005-11-16,1.0,,0.0,0,0
AGTL,2005-11-16,5.0,,0.0,0,0
WAHN,2005-11-16,2.0,,0.0,0,0
JGICL,2005-11-17,4.0,,0.0,0,0
KSBP,2005-11-17,6.0,,0.0,0,0
MFFL,2005-11-17,5.0,,0.0,0,0
MSCL,2005-11-17,7.0,,0.0,0,0
SNBL,2005-11-17,7.0,,0.0,0,0
HMB,2005-11-17,7.0,,0.0,0,0
KOIL,2005-11-17,2.0,,0.0,0,0
WAHN,2005-11-17,2.0,,0.0,0,0
TELE,2005-11-17,4.0,1.0,1.0,0,0
BIFO,2005-11-17,7.0,5.0,1.0,0,0
RICL,2005-11-17,5.0,,0.0,0,0
CSAP,2005-11-17,1.0,,0.0,0,0
DYNO,2005-11-18,1.0,,0.0,0,0
HMB,2005-11-18,7.0,,0.0,0,0
JUBS,2005-11-18,0.0,,0.0,0,0
AICL,2005-11-18,8.0,8.0,1.0,0,0
FCCL,2005-11-18,9.0,9.0,1.0,1,1
SIEM,2005-11-18,5.0,,0.0,0,0
PECO,2005-11-18,1.0,,0.0,0,0
BAFL,2005-11-18,7.0,5.0,1.0,0,0
GLPL,2005-11-18,6.0,,0.0,0,0
SNBL,2005-11-18,7.0,,0.0,0,0
SEL,2005-11-18,3.0,,0.0,0,0
KOIL,2005-11-18,4.0,,0.0,0,0
NESTLE,2005-11-18,5.0,,0.0,0,0
COLG,2005-11-18,2.0,,0.0,0,0
BGL,2005-11-18,4.0,,0.0,0,0
MSCL,2005-11-18,8.0,,0.0,0,0
BAHL,2005-11-18,5.0,,0.0,0,0
PKGS,2005-11-18,4.0,,0.0,0,0
FEROZ,2005-11-18,5.0,,0.0,0,0
DFML,2005-11-18,8.0,7.0,1.0,0,0
WAHN,2005-11-18,2.0,,0.0,0,0
RICL,2005-11-18,6.0,,0.0,0,0
THALL,2005-11-18,8.0,,0.0,0,0
GHGL,2005-11-18,1.0,,0.0,0,0
AGIL,2005-11-21,6.0,,0.0,0,0
CNERGY,2005-11-21,8.0,7.0,1.0,0,0
DYNO,2005-11-21,1.0,,0.0,0,0
HMB,2005-11-21,8.0,,0.0,0,0
GTYR,2005-11-21,4.0,,0.0,0,0
AICL,2005-11-21,9.0,8.0,1.0,1,0
ATIL,2005-11-21,9.0,,0.0,0,0
PECO,2005-11-21,2.0,,0.0,0,0
GLPL,2005-11-21,7.0,,0.0,0,0
SNBL,2005-11-21,8.0,,0.0,0,0
SEL,2005-11-21,3.0,,0.0,0,0
COLG,2005-11-21,2.0,,0.0,0,0
BGL,2005-11-21,6.0,3.0,1.0,0,0
PAKRI,2005-11-21,5.0,3.0,1.0,0,0
MSCL,2005-11-21,8.0,,0.0,0,0
SSGC,2005-11-21,5.0,2.0,1.0,0,0
BAHL,2005-11-21,5.0,,0.0,0,0
PKGS,2005-11-21,4.0,,0.0,0,0
FEROZ,2005-11-21,5.0,,0.0,0,0
PINL,2005-11-21,3.0,,0.0,0,0
DFML,2005-11-21,8.0,8.0,1.0,0,0
WAHN,2005-11-21,2.0,,0.0,0,0
RICL,2005-11-21,7.0,,0.0,0,0
GWLC,2005-11-21,8.0,8.0,1.0,0,0
EFUG,2005-11-21,2.0,,0.0,0,0
ENGRO,2005-11-22,7.0,5.0,1.0,0,0
DYNO,2005-11-22,1.0,,0.0,0,0
GTYR,2005-11-22,4.0,,0.0,0,0
JGICL,2005-11-22,5.0,,0.0,0,0
ATIL,2005-11-22,9.0,,0.0,0,0
PECO,2005-11-22,1.0,,0.0,0,0
MACFL,2005-11-22,5.0,,0.0,0,0
COLG,2005-11-22,3.0,,0.0,0,0
JLICL,2005-11-22,3.0,1.0,1.0,0,0
PAKRI,2005-11-22,6.0,3.0,1.0,0,0
MSCL,2005-11-22,8.0,,0.0,0,0
HAEL,2005-11-22,7.0,,0.0,0,0
BAHL,2005-11-22,6.0,,0.0,0,0
PKGS,2005-11-22,5.0,,0.0,0,0
BELA,2005-11-22,1.0,,0.0,0,0
EMCO,2005-11-22,0.0,,0.0,0,0
NICL,2005-11-22,6.0,4.0,1.0,0,0
PINL,2005-11-22,4.0,,0.0,0,0
RICL,2005-11-22,7.0,,0.0,0,0
