symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse,entry_high,return_5d_breakout,return_10d_breakout,return_20d_breakout
FFC,2023-05-19,pivot,102.5,0.2,0.829,0.986,0.986,0.157,1.05,uptrend,-0.0144,-0.0117,-0.0439,0.0155,-0.0485,103.5,-0.024399999999999998,-0.0217,-0.0539
FFC,2023-05-23,pivot,101.43,0.18,0.718,0.718,0.718,0.282,0.41,uptrend,0.0041,-0.0064,-0.0473,0.022,-0.0718,102.43,-0.0059,-0.0164,-0.057300000000000004
FFC,2023-05-30,pivot,101.48,0.98,0.529,0.826,0.826,0.297,1.17,uptrend,-0.015,-0.0256,-0.0466,0.0131,-0.0799,102.48,-0.025,-0.0356,-0.056600000000000004
FFC,2023-10-17,pivot,101.4,0.15,0.667,0.707,0.707,0.04,0.49,uptrend,0.0388,0.0134,0.037,0.0554,-0.0127,102.4,0.0288,0.0034000000000000002,0.026999999999999996
FFC,2023-10-19,pivot,101.57,0.19,0.847,0.875,0.875,0.028,0.37,uptrend,-0.0067,0.022,0.0316,0.0544,-0.0137,102.57,-0.0167,0.011999999999999999,0.0216
FFC,2023-11-16,pivot,105.14,0.14,0.444,0.547,0.547,0.102,2.32,uptrend,0.0118,0.0472,0.1063,0.1375,-0.021,106.14,0.0017999999999999995,0.0372,0.09630000000000001
FFC,2023-12-05,pivot,113.04,0.3,0.487,0.487,0.487,0.38,0.57,uptrend,0.0499,0.0072,0.0441,0.0683,-0.0499,114.04,0.0399,-0.0028000000000000004,0.0341
FFC,2023-12-20,pivot,113.35,1.32,0.549,0.549,0.549,0.21,0.79,uptrend,-0.0395,0.037,0.0066,0.0539,-0.0647,114.35,-0.0495,0.026999999999999996,-0.0034000000000000002
FFC,2024-01-11,pivot,117.72,0.14,,0.659,0.659,,0.38,uptrend,-0.0206,-0.0098,-0.0568,0.0069,-0.0773,118.72,-0.030600000000000002,-0.019799999999999998,-0.06
FFC,2024-01-16,pivot,117.48,0.45,,0.438,0.438,,0.45,uptrend,0.0029,-0.0514,-0.0642,0.0091,-0.0753,118.48,-0.0071,-0.06,-0.06
FFC,2024-01-18,pivot,116.69,0.67,,0.512,0.512,,0.36,uptrend,0.004,-0.031,-0.0725,0.0209,-0.0815,117.69,-0.006,-0.041,-0.06
FFC,2024-01-23,pivot,118.1,0.08,,0.712,0.712,,2.0,uptrend,-0.0584,-0.0527,-0.082,0.0017,-0.0988,119.1,-0.06,-0.06,-0.06
FFC,2024-03-07,pivot,117.93,0.45,,0.481,0.481,,0.52,uptrend,-0.001,0.0269,0.0678,0.1014,-0.013,118.93,-0.011,0.0169,0.0578
FFC,2024-03-15,pivot,117.6,0.59,,0.535,0.535,,1.31,uptrend,0.0227,0.0659,0.1754,0.241,-0.0076,118.6,0.012700000000000001,0.0559,0.1654
FFC,2024-04-01,pivot,125.3,0.32,,0.488,0.488,,0.32,uptrend,0.1274,0.1162,0.1856,0.1976,-0.0126,126.3,0.11740000000000002,0.1062,0.17559999999999998
FFC,2024-04-18,pivot,137.67,0.92,,0.786,0.786,,0.58,uptrend,0.0179,0.0434,0.0319,0.0886,-0.01,138.67,0.007899999999999999,0.0334,0.021899999999999996
FFC,2024-05-08,pivot,148.67,0.44,,0.692,0.692,,3.38,uptrend,-0.0618,-0.0553,-0.1033,-0.0289,-0.1089,149.67,-0.06,-0.06,-0.06
FFC,2024-05-20,pivot,143.38,0.26,,0.527,0.527,,0.25,uptrend,-0.0084,-0.0521,0.047,0.053,-0.0767,144.38,-0.0184,-0.06,0.037
FFC,2024-07-01,pivot,162.25,1.08,,0.486,0.486,,1.08,uptrend,-0.0034,0.0481,0.0811,0.1198,-0.0419,163.25,-0.0134,0.038099999999999995,0.07110000000000001
FFC,2024-07-12,pivot,169.0,1.12,,0.576,0.576,,1.2,uptrend,-0.0539,0.0345,-0.0473,0.1073,-0.0744,170.0,-0.06,0.0245,-0.057300000000000004
FFC,2024-08-19,pivot,169.49,2.36,,0.94,0.94,,1.65,uptrend,0.0422,0.0526,0.061,0.0915,-0.0183,170.49,0.0322,0.0426,0.051
FFC,2024-09-03,pivot,179.68,0.32,,0.657,0.657,,0.22,uptrend,-0.0109,0.018,0.2334,0.2464,-0.0276,180.68,-0.020900000000000002,0.007999999999999998,0.2234
FFC,2024-10-11,pivot,238.19,0.08,,0.728,0.728,,0.49,uptrend,0.0031,0.1568,0.1597,0.2119,-0.0349,239.19,-0.0069,0.14679999999999999,0.1497
FFC,2024-10-23,pivot,239.53,0.92,,0.898,0.898,,1.95,uptrend,0.0928,0.1006,0.1481,0.1581,0.0001,240.53,0.0828,0.0906,0.1381
FFC,2024-10-28,pivot,273.36,3.77,,0.652,0.652,,2.25,uptrend,-0.0088,-0.0156,0.0924,0.1992,-0.033,274.36,-0.0188,-0.025599999999999998,0.0824
FFC,2024-11-11,pivot,282.74,1.5,,0.463,0.463,,0.84,uptrend,-0.0057,0.0941,0.2181,0.2483,-0.0315,283.74,-0.0157,0.08410000000000001,0.20809999999999998
FFC,2024-12-09,pivot,343.4,1.56,,0.545,0.545,,0.97,uptrend,0.1768,0.118,0.0676,0.2185,-0.0445,344.4,0.1668,0.108,0.05759999999999999
FFC,2024-12-30,pivot,372.12,1.71,,0.509,0.509,,0.95,uptrend,0.015,0.0215,0.084,0.1061,-0.0341,373.12,0.004999999999999999,0.011499999999999998,0.07400000000000001
FFC,2025-01-07,pivot,377.89,2.04,,0.764,0.764,,1.1,uptrend,0.0002,0.0279,-0.0092,0.0871,-0.0205,378.89,-0.0098,0.0179,-0.019200000000000002
FFC,2025-03-04,pivot,394.99,0.25,,0.62,0.62,,0.37,uptrend,-0.0229,-0.0045,-0.0923,0.0024,-0.1443,395.99,-0.0329,-0.014499999999999999,-0.06
FFC,2025-03-06,pivot,394.58,0.02,,0.658,0.658,,1.74,uptrend,-0.0164,-0.044,-0.0972,0.0075,-0.14,395.58,-0.0264,-0.054,-0.06
