symbol,date,close_before,close_after,pct_change,peer_avg_change,magnitude_category,likely_action,peers_used,sector,review_status
BAPL,2009-11-03,4.99,4.49,-10.02,-0.73,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2009-11-04,4.49,4.15,-7.57,0.91,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2009-11-16,5.45,5.0,-8.26,2.74,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2009-11-18,4.9,4.25,-13.27,-1.04,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
BAPL,2009-12-02,5.0,4.55,-9.0,0.9,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
BAPL,2009-12-08,4.99,4.32,-13.43,-2.77,DROP_OTHER,Rights/Dividend,11,CHEMICAL,PENDING
BAPL,2009-12-14,5.65,5.0,-11.5,2.36,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2009-12-22,5.49,4.85,-11.66,0.76,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2009-12-30,4.95,4.5,-9.09,2.44,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2010-01-06,5.55,5.05,-9.01,1.8,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2010-02-03,6.53,6.0,-8.12,-0.95,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2010-04-08,9.95,9.15,-8.04,0.16,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2010-04-16,10.5,9.52,-9.33,-1.63,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2010-10-01,13.0,12.0,-7.69,-0.49,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2010-10-04,12.0,11.0,-8.33,-1.29,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2010-10-11,11.75,10.8,-8.09,-1.01,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2010-10-13,10.99,10.0,-9.01,0.62,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2010-10-26,10.75,9.6,-10.7,3.66,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2010-10-28,10.45,9.16,-12.34,-0.5,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2010-11-08,9.52,8.58,-9.87,1.79,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2010-12-07,9.8,8.8,-10.2,-0.33,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2010-12-13,9.45,8.64,-8.57,4.84,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2010-12-30,9.44,8.68,-8.05,0.91,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2011-01-10,8.34,7.4,-11.27,0.18,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2011-02-14,8.4,7.44,-11.43,-0.19,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2011-03-22,8.74,8.03,-8.12,1.24,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2011-04-11,8.85,7.9,-10.73,-0.69,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2011-04-14,8.71,8.04,-7.69,-2.75,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2011-05-04,8.0,7.31,-8.63,-4.12,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2011-06-22,7.5,6.55,-12.67,-2.66,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
BAPL,2011-07-19,8.38,7.38,-11.93,0.81,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2011-08-08,9.48,8.48,-10.55,-0.23,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2011-08-09,8.48,7.48,-11.79,-2.45,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2011-08-16,7.99,7.39,-7.51,0.73,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
BAPL,2011-09-15,7.6,6.76,-11.05,-0.35,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2011-09-23,8.12,7.5,-7.64,-0.59,DROP_OTHER,Rights/Dividend,12,CHEMICAL,PENDING
BAPL,2011-11-01,6.4,5.4,-15.62,-0.74,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2011-11-16,6.0,5.25,-12.5,0.07,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
BAPL,2011-12-12,5.95,5.0,-15.97,0.79,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2012-01-20,5.97,5.01,-16.08,1.54,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
BAPL,2012-03-09,5.25,4.6,-12.38,3.35,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2012-03-19,6.2,5.5,-11.29,-3.05,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2012-04-04,6.57,5.76,-12.33,3.91,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2012-04-18,6.12,5.52,-9.8,1.21,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2012-04-23,6.7,5.86,-12.54,0.73,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2012-04-26,6.47,5.7,-11.9,-3.33,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2012-05-16,6.16,5.52,-10.39,-2.08,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2012-06-12,7.45,6.81,-8.59,0.27,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
BAPL,2012-06-29,7.22,6.56,-9.14,-0.91,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2012-11-01,8.75,8.03,-8.23,0.48,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2012-12-06,10.25,9.35,-8.78,4.76,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2013-01-07,10.0,9.05,-9.5,0.51,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2013-11-06,12.65,11.65,-7.91,0.85,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2013-11-07,11.65,10.65,-8.58,0.3,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2014-03-03,13.16,12.16,-7.6,1.25,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2014-03-14,10.9,9.9,-9.17,1.22,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2014-04-29,8.51,7.83,-7.99,-0.05,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2014-05-13,7.92,7.28,-8.08,-0.17,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2014-08-18,6.91,6.17,-10.71,0.56,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2014-10-31,6.8,6.05,-11.03,-0.53,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2015-02-03,8.6,7.9,-8.14,-0.98,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2015-03-27,5.99,5.53,-7.68,-2.36,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2015-05-11,6.0,5.45,-9.17,-1.97,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2015-08-06,7.6,6.74,-11.32,2.74,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2015-09-07,9.0,8.21,-8.78,-2.78,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2015-10-05,8.59,7.75,-9.78,-0.05,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2015-12-04,7.74,7.0,-9.56,0.69,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2016-01-07,7.99,6.99,-12.52,-1.59,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2016-01-08,6.99,6.31,-9.73,-0.67,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2016-02-10,7.0,6.31,-9.86,-0.66,DROP_OTHER,Rights/Dividend,13,CHEMICAL,PENDING
BAPL,2016-02-29,6.5,5.9,-9.23,0.44,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2016-03-09,6.74,5.85,-13.2,-1.2,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2016-03-31,6.77,6.0,-11.37,1.38,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2016-04-04,6.79,6.25,-7.95,1.03,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2016-04-13,6.85,6.2,-9.49,-1.41,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2016-06-07,7.95,7.05,-11.32,-1.72,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2016-06-10,7.6,6.9,-9.21,-0.45,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2016-06-27,6.95,6.24,-10.22,-2.11,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2016-07-04,6.0,5.55,-7.5,4.04,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2016-08-02,6.6,6.03,-8.64,1.7,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2016-09-28,12.69,11.69,-7.88,1.22,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2016-10-03,11.5,10.51,-8.61,1.43,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2016-10-14,11.9,10.93,-8.15,-0.09,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2016-10-28,13.05,12.05,-7.66,-1.44,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2017-06-22,13.28,12.28,-7.53,1.23,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2017-07-03,11.43,10.43,-8.75,-3.76,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2017-07-11,11.7,10.7,-8.55,-4.01,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2017-08-21,13.19,12.19,-7.58,-3.35,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2017-09-15,11.49,10.55,-8.18,0.85,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2017-10-18,12.0,11.0,-8.33,-1.09,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2017-10-30,10.39,9.39,-9.62,-1.49,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2017-12-18,10.25,9.25,-9.76,-2.57,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2018-01-09,9.96,9.15,-8.13,-0.78,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2018-01-16,9.49,8.49,-10.54,0.72,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2018-06-12,10.0,9.1,-9.0,-1.27,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2018-06-20,9.26,8.26,-10.8,-1.65,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2018-06-21,8.26,7.26,-12.11,-1.12,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2018-06-25,6.81,6.08,-10.72,-1.33,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2018-08-10,7.99,7.12,-10.89,0.88,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2018-09-03,9.74,8.84,-9.24,-0.75,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2018-09-06,10.55,9.71,-7.96,-1.84,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2018-09-18,9.93,8.95,-9.87,1.77,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2018-09-28,8.73,7.95,-8.93,-1.93,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2018-10-03,7.96,7.11,-10.68,-0.4,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2018-10-08,7.0,6.0,-14.29,-3.6,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2018-10-12,6.9,5.92,-14.2,-4.33,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2018-10-26,6.8,6.2,-8.82,0.53,DROP_OTHER,Rights/Dividend,21,CHEMICAL,PENDING
BAPL,2018-10-30,7.12,6.55,-8.01,-1.67,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2018-12-06,6.55,5.75,-12.21,-1.42,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2018-12-13,5.99,5.5,-8.18,-1.1,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2019-01-08,5.7,5.27,-7.54,1.79,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2019-02-07,5.5,4.63,-15.82,0.79,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2019-02-13,4.27,3.91,-8.43,-1.39,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2019-02-18,4.43,4.06,-8.35,-0.17,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2019-02-21,4.17,3.85,-7.67,-0.9,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2019-04-04,7.14,6.51,-8.82,-2.52,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2019-04-05,6.51,6.0,-7.83,-1.09,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2019-05-02,6.7,5.85,-12.69,-3.22,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2019-05-27,6.05,5.13,-15.21,1.68,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2019-07-01,5.56,4.76,-14.39,0.25,DROP_OTHER,Rights/Dividend,12,CHEMICAL,PENDING
BAPL,2019-07-11,5.6,4.6,-17.86,-0.65,DROP_OTHER,Rights/Dividend,10,CHEMICAL,PENDING
BAPL,2019-07-25,4.5,3.99,-11.33,1.09,DROP_OTHER,Rights/Dividend,10,CHEMICAL,PENDING
BAPL,2019-07-26,3.99,3.5,-12.28,-2.32,DROP_OTHER,Rights/Dividend,10,CHEMICAL,PENDING
BAPL,2019-09-20,4.15,3.16,-23.86,-3.14,DROP_25,Bonus 1:3,13,CHEMICAL,PENDING
BAPL,2019-10-11,5.52,5.1,-7.61,5.29,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2019-10-15,5.1,4.25,-16.67,-1.24,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2019-10-25,4.5,3.99,-11.33,-2.81,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2019-10-31,4.9,4.0,-18.37,1.75,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2019-11-08,7.2,6.2,-13.89,-0.43,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2021-01-18,24.0,22.2,-7.5,-1.2,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2021-11-11,12.69,11.7,-7.8,-1.75,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2021-11-23,11.5,10.5,-8.7,-3.79,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
BAPL,2021-12-06,9.63,8.8,-8.62,-1.0,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2021-12-28,10.34,9.47,-8.41,0.05,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2022-03-07,10.41,9.62,-7.59,-4.67,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2022-04-05,11.15,10.26,-7.98,-1.82,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2022-04-25,11.0,10.0,-9.09,-1.24,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2022-06-09,9.3,8.51,-8.49,0.8,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2022-09-19,13.24,12.24,-7.55,-1.24,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2022-09-20,12.24,11.24,-8.17,-1.16,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2022-09-21,11.24,10.25,-8.81,-1.34,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2022-09-28,12.32,11.36,-7.79,0.53,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2022-10-03,13.05,12.05,-7.66,-0.21,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2022-10-12,11.38,10.4,-8.61,-1.53,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2022-11-10,12.6,11.63,-7.7,1.13,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2022-11-24,12.92,11.93,-7.66,0.06,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2022-12-05,12.37,11.39,-7.92,-1.48,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
BAPL,2022-12-21,10.5,9.54,-9.14,-4.01,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2023-01-30,9.75,8.84,-9.33,-2.19,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
BAPL,2023-07-13,9.45,8.64,-8.57,-0.53,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2023-08-08,9.8,9.0,-8.16,-1.72,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
BAPL,2023-09-05,10.66,9.66,-9.38,-0.15,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
BAPL,2023-09-26,10.2,9.32,-8.63,1.37,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
BAPL,2023-10-23,10.45,9.52,-8.9,0.69,DROP_OTHER,Rights/Dividend,21,CHEMICAL,PENDING
BAPL,2023-12-07,11.5,10.53,-8.43,0.59,DROP_OTHER,Rights/Dividend,22,CHEMICAL,PENDING
BAPL,2023-12-27,11.49,10.5,-8.62,1.88,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
BAPL,2024-07-25,25.58,23.02,-10.01,0.05,DROP_OTHER,Rights/Dividend,23,CHEMICAL,PENDING
BAPL,2025-04-23,36.08,32.47,-10.01,-0.76,DROP_OTHER,Rights/Dividend,24,CHEMICAL,PENDING
BAPL,2025-04-24,32.47,29.22,-10.01,-1.38,DROP_OTHER,Rights/Dividend,25,CHEMICAL,PENDING
BAPL,2025-06-03,48.08,43.27,-10.0,0.38,DROP_OTHER,Rights/Dividend,25,CHEMICAL,PENDING
BATA,2006-05-10,129.5,115.0,-11.2,-2.63,DROP_OTHER,Rights/Dividend,3,LEATHER & TANNERIES,PENDING
BCL,2005-10-13,70.5,62.3,-11.63,-0.42,DROP_OTHER,Rights/Dividend,3,ENGINEERING,PENDING
BCL,2005-10-27,65.0,60.0,-7.69,-1.51,DROP_OTHER,Rights/Dividend,3,ENGINEERING,PENDING
BCL,2007-10-19,75.4,64.85,-13.99,6.7,DROP_OTHER,Rights/Dividend,5,ENGINEERING,PENDING
BCL,2008-03-03,75.5,69.05,-8.54,-0.16,DROP_OTHER,Rights/Dividend,5,ENGINEERING,PENDING
BCL,2008-04-01,77.35,70.0,-9.5,14.87,DROP_OTHER,Rights/Dividend,5,ENGINEERING,PENDING
BCL,2009-03-27,27.38,24.0,-12.34,0.67,DROP_OTHER,Rights/Dividend,5,ENGINEERING,PENDING
BCL,2009-10-13,56.35,44.64,-20.78,1.43,DROP_OTHER,Rights/Dividend,6,ENGINEERING,PENDING
BCL,2010-10-11,50.05,43.9,-12.29,-0.53,DROP_OTHER,Rights/Dividend,6,ENGINEERING,PENDING
BCL,2011-10-17,31.55,29.03,-7.99,-0.62,DROP_OTHER,Rights/Dividend,7,ENGINEERING,PENDING
BCL,2017-10-13,104.62,94.64,-9.54,-3.77,DROP_OTHER,Rights/Dividend,9,ENGINEERING,PENDING
BECO,2020-01-08,4.0,3.46,-13.5,-4.34,DROP_OTHER,Rights/Dividend,12,ENGINEERING,PENDING
BECO,2020-01-15,5.0,4.5,-10.0,-1.18,DROP_OTHER,Rights/Dividend,12,ENGINEERING,PENDING
BECO,2020-01-20,4.5,4.02,-10.67,-1.91,DROP_OTHER,Rights/Dividend,11,ENGINEERING,PENDING
BECO,2020-01-29,4.5,4.03,-10.44,-0.52,DROP_OTHER,Rights/Dividend,13,ENGINEERING,PENDING
BECO,2020-02-06,4.03,3.54,-12.16,-4.21,DROP_OTHER,Rights/Dividend,12,ENGINEERING,PENDING
BECO,2020-02-26,3.6,3.03,-15.83,-1.31,DROP_OTHER,Rights/Dividend,12,ENGINEERING,PENDING
BECO,2020-03-03,3.2,2.94,-8.13,-0.23,DROP_OTHER,Rights/Dividend,11,ENGINEERING,PENDING
BECO,2020-03-05,3.24,2.91,-10.19,5.22,DROP_OTHER,Rights/Dividend,10,ENGINEERING,PENDING
BECO,2020-04-02,1.98,1.54,-22.22,12.81,DROP_25,Bonus 1:3,11,ENGINEERING,PENDING
BECO,2020-04-07,1.98,1.8,-9.09,0.68,DROP_OTHER,Rights/Dividend,10,ENGINEERING,PENDING
BECO,2020-04-15,2.6,1.85,-28.85,5.13,DROP_OTHER,Rights/Dividend,10,ENGINEERING,PENDING
BECO,2020-05-18,3.19,2.8,-12.23,0.17,DROP_OTHER,Rights/Dividend,11,ENGINEERING,PENDING
BECO,2020-06-03,3.0,2.75,-8.33,0.77,DROP_OTHER,Rights/Dividend,12,ENGINEERING,PENDING
BECO,2020-06-15,2.9,2.51,-13.45,-3.6,DROP_OTHER,Rights/Dividend,10,ENGINEERING,PENDING
BECO,2020-09-21,4.3,3.81,-11.4,0.11,DROP_OTHER,Rights/Dividend,10,ENGINEERING,PENDING
BECO,2020-11-04,5.0,4.31,-13.8,0.71,DROP_OTHER,Rights/Dividend,12,ENGINEERING,PENDING
BECO,2021-01-07,8.5,7.72,-9.18,-0.06,DROP_OTHER,Rights/Dividend,10,ENGINEERING,PENDING
BECO,2022-07-26,13.0,12.02,-7.54,0.36,DROP_OTHER,Rights/Dividend,9,ENGINEERING,PENDING
BECO,2022-12-21,10.2,9.2,-9.8,-1.26,DROP_OTHER,Rights/Dividend,10,ENGINEERING,PENDING
BECO,2023-09-19,9.19,8.19,-10.88,-0.89,DROP_OTHER,Rights/Dividend,12,ENGINEERING,PENDING
BECO,2024-12-10,9.48,8.48,-10.55,-3.24,DROP_OTHER,Rights/Dividend,15,ENGINEERING,PENDING
BECO,2025-07-11,28.89,26.0,-10.0,0.97,DROP_OTHER,Rights/Dividend,14,ENGINEERING,PENDING
BECO,2025-07-15,23.97,21.57,-10.01,-3.02,DROP_OTHER,Rights/Dividend,14,ENGINEERING,PENDING
BECO,2025-10-14,61.19,55.07,-10.0,2.82,DROP_OTHER,Rights/Dividend,16,ENGINEERING,PENDING
BECO,2025-10-15,55.07,49.56,-10.01,1.02,DROP_OTHER,Rights/Dividend,16,ENGINEERING,PENDING
BECO,2025-11-17,71.41,8.14,-88.6,0.18,DROP_OTHER,Rights/Dividend,16,ENGINEERING,PENDING
BELA,2005-01-07,6.9,6.35,-7.97,0.45,DROP_OTHER,Rights/Dividend,4,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-01-13,6.25,5.75,-8.0,-0.97,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-01-25,7.8,7.1,-8.97,-0.91,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-01-27,7.9,7.25,-8.23,-0.52,DROP_OTHER,Rights/Dividend,4,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-02-02,7.15,6.3,-11.89,0.51,DROP_OTHER,Rights/Dividend,6,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-02-24,7.0,6.4,-8.57,-0.94,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-02-28,6.9,6.2,-10.14,-0.44,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-03-14,8.5,7.5,-11.76,-0.57,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-03-17,8.7,8.0,-8.05,-3.68,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-03-30,8.15,7.2,-11.66,5.31,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-04-28,8.25,7.3,-11.52,-0.52,DROP_OTHER,Rights/Dividend,4,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-05-06,7.65,6.7,-12.42,-0.39,DROP_OTHER,Rights/Dividend,3,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-07-05,7.5,5.4,-28.0,0.92,DROP_25,Bonus 1:3,3,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-07-14,5.55,5.05,-9.01,-0.16,DROP_OTHER,Rights/Dividend,3,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-07-21,4.7,4.15,-11.7,4.49,DROP_OTHER,Rights/Dividend,3,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-08-23,4.4,4.0,-9.09,4.26,DROP_OTHER,Rights/Dividend,4,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-09-09,4.5,4.0,-11.11,0.13,DROP_OTHER,Rights/Dividend,3,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-10-03,4.5,4.0,-11.11,2.0,DROP_OTHER,Rights/Dividend,6,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-10-06,4.0,3.2,-20.0,-1.99,DROP_OTHER,Rights/Dividend,7,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-11-21,5.0,4.5,-10.0,7.97,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
BELA,2005-11-28,6.0,5.5,-8.33,-0.28,DROP_OTHER,Rights/Dividend,5,AUTOMOBILE PARTS & ACCESSORIES,PENDING
