symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse,hit_6pct_sl
AGP,2024-07-10,pivot,95.15,0.05,,0.683,0.683,,3.31,uptrend,-0.0236,-0.0436,-0.0387,0.0351,-0.1241,True
AGP,2024-07-12,pivot,97.05,2.51,,0.748,0.748,,0.7,uptrend,-0.0527,-0.0319,-0.0502,0.0248,-0.1493,True
AGP,2024-07-23,pivot,94.3,1.38,,0.492,0.492,,0.04,uptrend,-0.0018,-0.0466,-0.0311,0.0246,-0.1228,True
AGP,2024-07-26,pivot,94.61,7.89,,0.905,0.905,,0.07,uptrend,-0.0185,-0.0036,0.1035,0.1583,-0.1094,True
AGP,2024-08-06,pivot,92.73,1.78,,0.428,0.428,,0.08,uptrend,0.0005,-0.0101,0.0278,0.1656,-0.1038,True
AGP,2024-08-09,pivot,93.11,1.18,,0.912,0.912,,0.21,uptrend,-0.0319,0.1035,0.0572,0.1583,-0.1094,True
AGP,2024-08-13,pivot,92.05,7.12,,0.865,0.865,,0.48,uptrend,-0.0264,0.0255,0.048,0.1464,-0.0564,False
AGP,2024-08-22,pivot,92.63,1.19,,0.566,0.566,,1.22,uptrend,0.0172,0.0034,0.1545,0.161,-0.0196,False
AGP,2024-08-28,pivot,97.96,3.02,,0.746,0.746,,2.23,uptrend,-0.0291,0.0066,0.1106,0.1437,-0.0395,False
AGP,2024-09-09,pivot,97.38,0.33,,0.638,0.638,,0.62,uptrend,0.0196,0.073,0.1155,0.125,-0.0471,False
AGP,2024-09-12,pivot,100.81,0.26,,0.853,0.853,,0.23,uptrend,0.0941,0.0847,0.1546,0.1932,0.0086,False
AGP,2024-10-01,pivot,109.33,5.67,,0.93,0.93,,0.4,uptrend,0.0176,0.0552,0.0839,0.1447,-0.0789,True
AGP,2024-10-10,pivot,115.38,0.11,,0.895,0.895,,1.29,uptrend,0.0126,0.0573,0.1919,0.2698,-0.024,False
AGP,2024-10-24,pivot,125.55,0.44,,0.919,0.919,,0.66,uptrend,0.0083,0.1255,0.3371,0.4075,-0.0596,False
AGP,2024-10-28,pivot,126.63,0.11,,0.729,0.729,,1.52,uptrend,0.1008,0.2335,0.2163,0.3815,-0.0769,True
AGP,2024-11-01,pivot,126.77,1.16,,0.895,0.895,,0.26,uptrend,0.1086,0.1383,0.217,0.3658,-0.0114,False
AGP,2024-12-09,pivot,161.17,0.73,,0.834,0.834,,1.12,uptrend,-0.0239,-0.0174,-0.0103,0.026,-0.1195,True
AGP,2024-12-13,pivot,167.09,0.65,,0.684,0.684,,1.6,uptrend,-0.0815,-0.0192,-0.0253,0.0054,-0.1371,True
AGP,2024-12-19,pivot,154.7,0.71,,0.715,0.715,,0.62,uptrend,0.0443,0.0459,0.1096,0.1698,-0.0366,False
AGP,2025-01-03,pivot,169.19,3.87,,0.842,0.842,,0.43,uptrend,-0.0232,0.0507,0.0016,0.1252,-0.0416,False
AGP,2025-01-14,pivot,170.33,0.37,,0.856,0.856,,0.3,uptrend,0.0444,0.0122,-0.065,0.1124,-0.0838,True
AGP,2025-03-07,pivot,186.75,1.47,,0.812,0.812,,0.35,uptrend,-0.0012,0.0031,0.014,0.0532,-0.0763,True
AGP,2025-03-11,pivot,188.75,2.51,,0.467,0.467,,0.61,uptrend,0.0034,0.0087,0.0547,0.0824,-0.0761,True
AGP,2025-03-14,pivot,188.48,1.84,,0.667,0.667,,0.11,uptrend,-0.0079,0.0065,0.0312,0.0703,-0.0865,True
AGP,2025-03-18,pivot,188.57,0.17,,0.602,0.602,,0.23,uptrend,-0.0025,-0.0163,0.0321,0.0704,-0.0864,True
AGP,2025-03-24,pivot,189.65,1.32,,0.871,0.871,,0.34,uptrend,0.0124,0.0151,0.0918,0.1169,-0.0888,True
AGP,2025-03-26,pivot,190.1,0.58,,0.432,0.432,,0.14,uptrend,-0.0078,0.0457,0.0795,0.1489,-0.0841,True
AGP,2025-04-03,pivot,188.66,0.05,,0.862,0.862,,0.46,uptrend,-0.0075,0.0206,-0.0746,0.1341,-0.1076,True
AGP,2025-04-09,pivot,187.93,1.49,,0.85,0.85,,0.57,uptrend,0.0236,0.0973,-0.2148,0.152,-0.2156,True
AGP,2025-04-24,pivot,205.96,0.71,,0.519,0.519,,1.72,uptrend,-0.1509,-0.2464,-0.1237,0.0406,-0.3284,True
AGP,2025-04-29,pivot,200.15,4.07,,0.718,0.718,,3.32,uptrend,-0.2166,-0.1388,-0.1373,-0.0632,-0.3318,True
AGP,2025-07-01,pivot,187.98,1.05,,0.73,0.73,,2.0,uptrend,0.0129,0.0185,0.0262,0.0459,-0.0408,False
AGP,2025-07-04,pivot,188.85,0.45,,0.628,0.628,,1.32,uptrend,0.0476,0.0284,0.0364,0.0683,-0.0047,False
AGP,2025-07-16,pivot,198.0,1.01,,0.893,0.893,,0.52,uptrend,-0.0368,-0.0165,0.0425,0.0794,-0.0522,False
AGP,2025-07-21,pivot,194.9,0.46,,0.752,0.752,,0.35,uptrend,-0.0027,0.0161,0.0648,0.0941,-0.0393,False
AGP,2025-08-13,pivot,210.53,1.15,,0.401,0.401,,0.38,uptrend,-0.004,-0.0914,-0.1079,0.0282,-0.131,True
AGP,2025-08-18,pivot,209.13,0.99,,0.675,0.675,,1.64,uptrend,-0.0168,-0.0985,-0.121,0.0282,-0.1753,True
AGP,2025-08-25,pivot,207.93,1.17,,0.873,0.873,,0.45,uptrend,-0.0856,-0.1098,-0.0645,-0.0,-0.1635,True
AGP,2026-01-06,pivot,211.99,0.39,,0.89,0.89,,1.39,uptrend,-0.0136,0.0225,-0.0268,0.0451,-0.0751,True
AGP,2026-01-21,pivot,224.66,2.02,,0.497,0.497,,0.26,uptrend,-0.0591,-0.057,-0.0732,0.1345,-0.0995,True
AGP,2026-01-30,pivot,205.85,0.26,,0.702,0.702,,0.49,uptrend,0.104,0.1062,-0.0785,0.2144,-0.0785,True
AGP,2026-02-18,pivot,221.0,0.27,,0.789,0.789,,0.49,uptrend,-0.0671,-0.1822,-0.1788,0.0218,-0.2649,True
AGP,2026-02-26,pivot,212.99,0.46,,0.856,0.856,,0.13,uptrend,-0.121,-0.0938,-0.2181,-0.0089,-0.2378,True
AHCL,2020-04-30,pivot,26.4,1.52,0.573,0.573,0.573,0.427,1.18,uptrend,-0.0715,-0.0241,0.1327,0.2212,-0.0973,True
AHCL,2020-05-20,pivot,26.83,1.04,0.474,0.474,0.474,0.011,0.31,uptrend,0.1764,0.1636,0.0545,0.2545,-0.0396,False
AHCL,2020-06-05,pivot,30.01,1.36,0.453,0.453,0.453,0.145,2.37,uptrend,-0.1049,-0.0761,-0.046,0.0582,-0.1374,True
AHCL,2020-06-22,pivot,28.73,0.85,0.598,0.598,0.598,0.402,0.06,uptrend,0.0166,0.0166,0.1366,0.2199,-0.0508,False
AHCL,2020-07-01,pivot,29.64,0.3,0.474,0.474,0.474,0.526,0.04,uptrend,-0.0164,0.0492,0.0984,0.1803,-0.0456,False
AHCL,2020-07-07,pivot,30.09,1.88,0.49,0.49,0.49,0.0,0.06,uptrend,0.0515,0.0997,0.0692,0.1803,-0.0407,False
AHCL,2020-07-23,pivot,32.83,0.98,0.471,0.471,0.471,0.529,1.29,uptrend,-0.0173,0.0572,0.1326,0.2143,-0.0459,False
AHCL,2020-07-28,pivot,33.22,0.65,0.8,0.8,0.8,0.033,0.52,uptrend,-0.0295,0.0491,0.1161,0.2125,-0.0402,False
AHCL,2020-07-30,pivot,33.33,2.05,0.889,0.889,0.889,0.083,0.6,uptrend,0.0745,0.1481,0.2324,0.242,-0.023,False
AHCL,2020-09-02,pivot,39.52,1.2,0.726,0.726,0.726,0.263,0.05,uptrend,0.1137,0.1373,0.0693,0.1655,-0.0373,False
AHCL,2020-09-10,pivot,43.9,0.89,0.471,0.471,0.471,0.529,0.4,uptrend,0.0139,-0.0649,-0.1021,0.0465,-0.2139,True
AHCL,2020-09-11,pivot,43.49,1.93,0.614,0.614,0.614,0.029,2.22,uptrend,-0.0661,-0.0501,-0.1128,0.0418,-0.2174,True
AHCL,2020-09-22,pivot,42.28,1.73,0.418,0.797,0.797,0.38,0.28,uptrend,-0.0363,-0.1218,-0.0765,-0.0275,-0.2303,True
AHCL,2020-10-06,pivot,36.17,3.17,0.401,1.0,1.0,0.599,0.15,uptrend,-0.024,0.0516,0.026,0.1199,-0.049,False
AHCL,2021-01-15,pivot,40.89,2.01,0.748,0.748,0.748,0.21,0.05,uptrend,-0.012,0.0094,-0.0366,0.053,-0.0602,True
AHCL,2021-01-28,pivot,40.25,3.1,0.33,0.757,0.757,0.428,0.44,uptrend,-0.0389,-0.1055,-0.1085,-0.0231,-0.1119,True
AHCL,2021-02-04,pivot,41.68,0.2,0.444,0.444,0.444,0.0,6.48,uptrend,-0.0802,-0.0461,-0.0955,-0.0118,-0.1315,True
AHCL,2021-05-24,pivot,36.98,2.6,0.556,0.879,0.879,0.323,0.19,uptrend,0.0097,0.0157,-0.0065,0.0458,-0.0452,False
AHCL,2021-06-01,pivot,38.41,0.53,0.612,0.612,0.612,0.388,0.55,uptrend,-0.0349,-0.0484,-0.0418,0.0127,-0.0633,True
AHCL,2021-06-03,pivot,38.27,0.44,0.506,0.792,0.792,0.287,0.82,uptrend,-0.0401,-0.0532,-0.0221,0.0201,-0.0722,True
AHCL,2021-06-21,pivot,37.73,1.5,0.884,0.884,0.884,0.116,0.04,uptrend,-0.0234,-0.0055,-0.0029,0.0674,-0.0291,False
AHCL,2022-04-11,pivot,38.36,0.67,0.878,0.967,0.967,0.089,0.66,uptrend,-0.0128,-0.0169,-0.0636,0.0564,-0.0908,True
AHCL,2022-10-05,pivot,35.25,0.71,0.969,1.0,1.0,0.031,1.21,uptrend,0.0006,0.0172,-0.055,0.0267,-0.1345,True
AHCL,2023-07-13,pivot,27.91,1.46,0.3,0.8,0.8,0.5,0.35,uptrend,-0.0112,-0.0175,-0.0319,0.0168,-0.0628,True
AHCL,2023-08-22,pivot,27.14,1.06,0.69,0.774,0.774,0.083,0.28,uptrend,-0.004,0.0043,-0.061,0.0076,-0.0755,True
AHCL,2023-09-07,pivot,27.89,3.38,0.473,0.855,0.855,0.382,3.3,uptrend,-0.0171,-0.0545,-0.0905,0.0142,-0.1182,True
AHCL,2023-11-03,pivot,29.57,1.92,0.351,0.972,0.972,0.621,0.63,uptrend,-0.0424,0.0179,-0.0581,0.0631,-0.0597,False
AHCL,2023-11-07,pivot,31.13,0.42,0.562,0.562,0.562,0.427,0.57,uptrend,-0.0279,-0.0132,-0.0213,0.0618,-0.0608,True
AHCL,2023-11-23,pivot,31.11,0.35,0.51,0.541,0.541,0.031,0.68,uptrend,-0.0619,-0.0006,0.1326,0.2351,-0.0635,True
AHCL,2023-11-28,pivot,30.67,2.2,0.7,0.7,0.7,0.3,0.87,uptrend,-0.0054,0.209,0.1631,0.266,-0.0401,False
AHCL,2023-12-13,pivot,36.49,0.65,0.974,0.974,0.974,0.013,0.61,uptrend,-0.0222,-0.0267,-0.0311,0.067,-0.0743,True
AHCL,2023-12-19,pivot,37.1,5.5,0.552,0.794,0.794,0.242,0.5,uptrend,-0.0192,-0.0005,0.0219,0.0703,-0.0738,True
AHCL,2023-12-20,pivot,35.44,3.3,0.365,0.734,0.734,0.369,0.51,uptrend,-0.0236,0.0024,0.0238,0.0732,-0.0583,False
AHCL,2023-12-29,pivot,35.34,0.54,0.906,0.906,0.906,0.094,0.39,uptrend,0.0108,0.0233,0.0406,0.1,-0.0222,False
AHCL,2024-01-03,pivot,36.99,0.23,,0.8,0.8,,0.04,uptrend,-0.0184,0.0219,0.0197,0.0703,-0.0486,False
AHCL,2024-01-04,pivot,36.92,4.66,,0.994,0.994,,0.56,uptrend,-0.0305,0.0211,0.0335,0.0703,-0.0486,False
AHCL,2024-01-08,pivot,35.98,0.96,,0.955,0.955,,0.53,uptrend,0.0079,0.0378,0.0204,0.1116,-0.0422,False
AHCL,2024-01-09,pivot,35.97,0.19,,0.976,0.976,,0.43,uptrend,0.0343,0.0463,0.0136,0.1119,-0.0419,False
AHCL,2024-01-10,pivot,36.17,0.46,,0.5,0.5,,0.44,uptrend,0.0319,0.0308,0.0049,0.1149,-0.0393,False
AHCL,2024-01-11,pivot,36.0,1.86,,0.74,0.74,,0.77,uptrend,0.0477,0.03,0.0308,0.1328,-0.0238,False
AHCL,2024-01-15,pivot,36.21,2.8,,0.418,0.418,,0.37,uptrend,-0.0369,-0.0455,-0.072,0.0316,-0.1111,True
AHCL,2024-01-22,pivot,37.25,1.19,,0.78,0.78,,0.05,uptrend,-0.014,0.0003,-0.0476,0.0753,-0.1274,True
AHCL,2024-01-23,pivot,37.03,0.08,,0.6,0.6,,0.47,uptrend,-0.0283,-0.036,-0.0967,0.0501,-0.1478,True
AHCL,2024-01-25,pivot,37.84,2.21,,0.786,0.786,,0.13,uptrend,-0.0066,-0.0305,-0.0782,0.0756,-0.1272,True
AHCL,2024-01-26,pivot,37.19,0.5,,0.636,0.636,,0.05,uptrend,0.0274,-0.0013,-0.0725,0.0975,-0.1093,True
AHCL,2024-01-29,pivot,37.02,0.35,,0.57,0.57,,0.08,uptrend,0.0029,-0.0238,-0.0842,0.0781,-0.1251,True
AHCL,2024-01-31,pivot,37.27,0.72,,0.797,0.797,,0.1,uptrend,-0.0146,-0.0593,-0.0738,0.081,-0.1228,True
AHCL,2024-02-01,pivot,37.16,0.42,,0.83,0.83,,0.13,uptrend,-0.028,-0.0626,-0.0702,0.0784,-0.1249,True
AHCL,2024-02-02,pivot,37.19,0.2,,0.848,0.848,,0.26,uptrend,-0.033,-0.0749,-0.0762,0.0627,-0.1376,True
AHCL,2024-02-06,pivot,37.43,3.12,,0.902,0.902,,3.92,uptrend,-0.0314,-0.0526,-0.0652,0.0697,-0.132,True
AHCL,2024-02-12,pivot,37.24,5.48,,0.9,0.9,,0.09,uptrend,-0.0403,-0.0538,0.03,0.0562,-0.1041,True
AHCL,2024-03-08,pivot,35.72,0.75,,0.584,0.584,,0.53,uptrend,-0.0404,-0.0279,-0.002,0.0491,-0.1018,True
AHCL,2024-03-12,pivot,37.33,2.17,,0.474,0.474,,0.06,uptrend,-0.0174,-0.012,-0.02,0.066,-0.0874,True
AHCL,2024-03-15,pivot,37.4,2.35,,1.0,1.0,,0.13,uptrend,0.0131,0.0587,0.0256,0.0933,-0.0213,False
AHCL,2024-03-19,pivot,37.76,0.72,,0.588,0.588,,0.23,uptrend,,0.0395,0.0471,0.0789,-0.0342,False
AHCL,2024-03-20,pivot,37.52,2.19,,0.76,0.76,,0.28,uptrend,0.0008,0.0477,0.0477,0.0804,-0.0208,False
AHCL,2024-03-25,pivot,37.93,0.07,,0.95,0.95,,0.1,uptrend,0.0459,0.0144,0.0105,0.0761,-0.0289,False
AHCL,2024-03-27,pivot,37.99,2.19,,0.976,0.976,,0.37,uptrend,0.0463,0.0092,0.0468,0.0868,-0.0263,False
AHCL,2024-04-08,pivot,39.3,2.39,,1.0,1.0,,0.53,uptrend,-0.0138,-0.0146,0.0192,0.0641,-0.0513,False
AHCL,2024-04-09,pivot,38.57,1.49,,0.67,0.67,,0.25,uptrend,0.0074,-0.0121,0.0518,0.0649,-0.0506,False
AHCL,2024-04-17,pivot,37.83,0.22,,0.632,0.632,,6.54,uptrend,0.0333,0.0095,0.0244,0.0641,-0.0513,False
AHCL,2024-04-18,pivot,37.86,0.16,,0.943,0.943,,2.83,uptrend,-0.0018,0.0179,0.1156,0.1156,-0.039,False
AHCL,2024-04-22,pivot,38.54,1.12,,1.0,1.0,,0.04,uptrend,0.0103,0.0181,0.0832,0.1121,-0.0701,True
AHCL,2024-04-26,pivot,37.7,1.85,,0.811,0.811,,0.04,uptrend,0.0319,0.0551,0.1326,0.1583,-0.0219,False
AHCL,2024-04-30,pivot,38.87,0.87,,0.919,0.919,,0.03,uptrend,0.0025,0.0093,0.0812,0.1281,-0.0474,False
AHCL,2024-05-02,pivot,38.91,2.34,,0.695,0.695,,0.03,uptrend,0.0083,-0.0005,0.0671,0.1484,-0.0368,False
AHCL,2024-05-08,pivot,39.67,0.18,,0.6,0.6,,2.95,uptrend,0.0002,0.0984,0.0388,0.1404,-0.0186,False
AHCL,2024-05-09,pivot,39.64,0.36,,1.0,1.0,,0.0,uptrend,-0.0087,0.098,0.0467,0.139,-0.0159,False
AHCL,2024-05-15,pivot,40.33,0.82,,0.52,0.52,,0.03,uptrend,0.0916,0.0649,0.0743,0.1333,-0.0148,False
AHCL,2024-05-21,pivot,43.62,1.41,,1.0,1.0,,0.01,uptrend,0.0007,-0.0093,0.0323,0.065,-0.0645,True
AHCL,2024-05-24,pivot,44.17,0.39,,1.0,1.0,,0.38,uptrend,-0.0527,-0.0844,,0.04,-0.104,True
AHCL,2024-05-27,pivot,44.33,1.32,,0.5,0.5,,0.56,uptrend,-0.0395,-0.0689,0.0963,0.1073,-0.0888,True
AHCL,2024-05-30,pivot,42.76,1.14,,0.512,0.512,,0.0,uptrend,-0.0487,-0.01,0.2091,0.2173,-0.0826,True
AHCL,2024-06-05,pivot,41.7,1.27,,0.401,0.401,,0.18,uptrend,-0.0369,-0.0111,0.2672,0.287,-0.1038,True
AHCL,2024-06-06,pivot,40.92,1.46,,0.434,0.434,,0.65,uptrend,-0.0055,-0.0153,0.3029,0.3234,-0.0629,True
AHCL,2024-06-12,pivot,41.2,0.4,,0.913,0.913,,2.38,uptrend,0.0216,0.1483,0.2629,0.3295,-0.0471,False
AHCL,2024-07-04,pivot,53.13,2.03,,0.721,0.721,,0.1,uptrend,0.0072,-0.0957,-0.0907,0.036,-0.1922,True
AHCL,2024-07-05,pivot,52.62,1.17,,1.0,1.0,,0.44,uptrend,-0.0146,-0.0536,-0.0732,0.0339,-0.1938,True
AHCL,2024-07-09,pivot,55.37,1.56,,0.926,0.926,,0.09,uptrend,-0.0801,-0.1292,-0.1233,-0.0035,-0.2107,True
AHCL,2024-07-10,pivot,55.27,0.49,,0.595,0.595,,0.21,uptrend,-0.0975,-0.1442,-0.0474,,-0.2079,True
AHCL,2024-07-12,pivot,55.33,2.05,,0.43,0.43,,0.01,uptrend,-0.0616,-0.139,-0.0972,-0.0156,-0.2006,True
AHCL,2024-07-19,pivot,51.43,2.19,,0.407,0.407,,0.27,uptrend,-0.0814,-0.0211,-0.0482,0.0414,-0.1497,True
AHCL,2024-07-22,pivot,50.13,4.02,,0.497,0.497,,0.22,uptrend,-0.0825,-0.0411,-0.0377,0.0434,-0.1481,True
AHCL,2024-07-30,pivot,48.14,2.13,,0.528,0.528,,0.02,uptrend,0.0384,0.0202,0.0406,0.1064,-0.0966,True
AHCL,2024-08-01,pivot,47.39,4.72,,0.797,0.797,,1.47,uptrend,0.0034,0.0104,0.1118,0.1244,-0.0096,False
AHCL,2024-08-22,pivot,51.29,1.42,,0.676,0.676,,0.89,uptrend,0.0059,0.0619,0.0903,0.1763,-0.0321,False
AHCL,2024-08-27,pivot,51.4,0.78,,0.515,0.515,,0.29,uptrend,0.0181,0.062,0.0676,0.1708,-0.0178,False
AHCL,2024-09-03,pivot,53.36,0.64,,0.406,0.406,,0.3,uptrend,0.0187,0.0799,0.0647,0.123,-0.0361,False
AHCL,2024-09-23,pivot,57.27,5.71,,0.975,0.975,,1.19,uptrend,-0.0186,0.001,0.0145,0.075,-0.0828,True
AHCL,2024-09-24,pivot,55.27,0.12,,0.9,0.9,,0.31,uptrend,0.0057,0.0019,0.0478,0.0752,-0.0826,True
AHCL,2024-09-26,pivot,55.98,1.7,,0.794,0.794,,0.53,uptrend,0.0226,0.0063,0.1245,0.2,-0.0748,True
AHCL,2024-09-27,pivot,55.51,0.2,,0.667,0.667,,0.29,uptrend,0.0318,0.0258,0.0888,0.2107,-0.0665,True
AHCL,2024-09-30,pivot,55.58,0.68,,0.614,0.614,,1.26,uptrend,0.001,0.0326,0.0726,0.1897,-0.0828,True
AHCL,2024-10-02,pivot,57.11,6.85,,0.83,0.83,,4.69,uptrend,-0.0467,-0.015,0.0082,0.1519,-0.0791,True
AHCL,2024-10-07,pivot,58.8,4.2,,0.648,0.648,,0.33,uptrend,0.0151,-0.0027,0.149,0.1863,-0.0651,True
AHCL,2024-10-17,pivot,58.83,6.24,,0.642,0.642,,0.57,uptrend,0.0778,0.0183,-0.0142,0.1669,-0.0582,False
AHCL,2024-10-21,pivot,56.61,0.19,,0.94,0.94,,17.01,uptrend,0.0546,0.1492,0.0125,0.1866,-0.0843,True
AHCL,2024-10-28,pivot,60.71,3.14,,0.656,0.656,,0.38,uptrend,0.0592,-0.025,0.0662,0.0938,-0.1598,True
AHCL,2024-10-29,pivot,59.34,0.49,,0.758,0.758,,0.49,uptrend,0.0658,-0.0511,-0.0022,0.0938,-0.1598,True
AHCL,2024-10-30,pivot,59.9,3.16,,0.434,0.434,,0.25,uptrend,0.0731,-0.0558,0.1065,0.1065,-0.1531,True
AHCL,2024-11-05,pivot,66.53,8.16,,0.846,0.846,,0.94,uptrend,-0.1262,-0.1501,-0.0076,0.036,-0.2263,True
AHCL,2024-11-07,pivot,66.49,0.74,,0.812,0.812,,0.34,uptrend,-0.1366,-0.074,0.0721,0.0949,-0.215,True
AHCL,2024-11-08,pivot,66.52,0.03,,0.974,0.974,,0.77,uptrend,-0.1819,-0.041,0.0256,0.0714,-0.2319,True
AHCL,2024-12-02,pivot,68.54,0.05,,0.732,0.732,,0.77,uptrend,-0.0092,-0.0334,-0.0149,0.0563,-0.0844,True
AHCL,2024-12-10,pivot,68.76,5.17,,0.431,0.431,,0.27,uptrend,-0.0702,-0.0407,-0.0729,0.0055,-0.0906,True
AHCL,2024-12-16,pivot,69.06,5.87,,0.527,0.527,,0.56,uptrend,-0.0374,-0.027,-0.0668,-0.0192,-0.1096,True
AHCL,2024-12-20,pivot,65.73,0.34,,0.648,0.648,,0.16,uptrend,0.0299,0.0054,0.0472,0.0996,-0.0581,False
AHCL,2024-12-31,pivot,68.82,4.08,,0.985,0.985,,0.59,uptrend,-0.0516,-0.0417,-0.0426,0.0674,-0.0857,True
AHCL,2025-01-06,pivot,67.84,1.1,,0.739,0.739,,0.19,uptrend,-0.0524,0.0351,-0.0342,0.0868,-0.0691,True
AHCL,2025-01-23,pivot,67.69,1.01,,0.891,0.891,,0.17,uptrend,-0.0269,-0.0516,0.3532,0.3838,-0.0823,True
AHCL,2025-02-17,pivot,66.14,0.21,,1.0,1.0,,5.43,uptrend,0.258,0.211,0.3886,0.4826,0.0249,False
AHCL,2025-02-28,pivot,90.62,1.63,,0.53,0.53,,0.14,uptrend,-0.0045,0.1133,-0.8792,0.2383,-0.8898,True
AHCL,2025-07-07,pivot,11.06,0.45,,0.623,0.623,,1.73,uptrend,0.0701,0.0718,0.0624,0.1026,-0.0419,False
AHCL,2025-08-04,pivot,12.31,0.05,,0.52,0.52,,0.31,uptrend,-0.0239,0.0032,0.043,0.106,-0.0279,False
AHCL,2025-08-06,pivot,12.27,0.14,,0.577,0.577,,0.24,uptrend,-0.0184,-0.004,0.0576,0.1095,-0.0248,False
AHCL,2025-09-17,pivot,13.43,1.74,,0.6,0.6,,0.58,uptrend,0.0601,0.1766,0.1685,0.2828,-0.0117,False
AHCL,2025-09-23,pivot,14.39,0.6,,0.578,0.578,,3.59,uptrend,-0.0033,0.098,0.0757,0.152,-0.0539,False
AHCL,2025-10-06,pivot,16.76,1.57,,0.406,0.406,,0.93,uptrend,-0.0442,-0.0716,-0.0553,0.0186,-0.1146,True
AHCL,2025-10-09,pivot,16.58,0.44,,0.708,0.708,,0.58,uptrend,-0.095,-0.0612,-0.0804,0.0052,-0.1131,True
AHCL,2025-11-03,pivot,16.17,1.05,,0.533,0.533,,0.65,uptrend,-0.0468,-0.0736,-0.0505,-0.0097,-0.0875,True
AHCL,2025-11-06,pivot,15.51,1.29,,0.701,0.701,,0.37,uptrend,-0.0563,-0.0457,-0.0419,-0.005,-0.0607,True
AHCL,2025-12-16,pivot,15.9,0.48,,0.515,0.515,,1.37,uptrend,-0.0043,-0.0043,0.0508,0.1331,-0.0341,False
AHCL,2026-01-02,pivot,16.01,0.06,,0.712,0.712,,1.7,uptrend,0.0357,0.0839,0.078,0.1506,-0.0173,False
AHCL,2026-01-15,pivot,16.8,0.58,,0.878,0.878,,0.7,uptrend,0.082,0.046,0.0105,0.1245,-0.0111,False
AHCL,2026-04-16,pivot,14.32,0.12,,0.726,0.726,,3.75,uptrend,-0.085,-0.099,,0.0019,-0.172,True
AICL,2020-06-02,pivot,32.77,3.12,0.52,0.52,0.52,0.012,2.17,uptrend,-0.0577,-0.0443,-0.054,-0.0146,-0.0886,True
AICL,2020-06-18,pivot,33.13,0.53,0.487,0.487,0.487,0.513,0.78,uptrend,-0.0504,-0.0519,0.0194,0.0725,-0.0725,True
AICL,2020-08-06,pivot,42.66,1.55,0.575,0.575,0.575,0.425,0.35,uptrend,-0.0585,-0.0826,-0.0314,0.0067,-0.0881,True
AICL,2020-08-13,pivot,40.9,1.93,0.676,0.676,0.676,0.324,0.24,uptrend,-0.0361,0.0359,0.0976,0.1205,-0.0419,False
AICL,2020-09-16,pivot,44.24,2.34,0.555,0.929,0.929,0.374,1.22,uptrend,-0.0615,-0.1039,-0.1061,-0.0134,-0.1475,True
AICL,2020-09-21,pivot,42.41,0.74,0.427,0.427,0.427,0.562,0.29,uptrend,-0.0693,-0.0921,-0.0621,0.0142,-0.1126,True
AICL,2020-12-31,pivot,38.98,1.07,0.644,0.644,0.644,0.356,0.34,uptrend,0.1288,0.1054,0.148,0.1882,-0.0136,False
AICL,2021-01-11,pivot,43.81,1.27,0.5,0.811,0.811,0.311,0.35,uptrend,-0.0023,0.031,0.0285,0.0695,-0.026,False
AICL,2021-01-12,pivot,43.44,1.01,0.4,0.792,0.792,0.392,0.2,uptrend,-0.0081,0.0203,0.0169,0.0671,-0.0282,False
AICL,2021-01-14,pivot,43.58,0.76,0.85,0.85,0.85,0.15,0.69,uptrend,0.0222,0.0356,-0.0123,0.072,-0.0238,False
AICL,2021-01-19,pivot,43.81,1.84,0.89,0.89,0.89,0.11,0.29,uptrend,0.0261,0.033,-0.0127,0.0648,-0.0205,False
AICL,2021-01-26,pivot,45.11,1.58,0.682,0.682,0.682,0.318,0.29,uptrend,-0.0011,-0.011,-0.0877,0.0297,-0.0989,True
AICL,2021-01-28,pivot,44.92,1.83,0.474,0.8,0.8,0.326,2.45,uptrend,-0.0104,-0.0541,-0.0985,0.0185,-0.1141,True
AICL,2021-02-04,pivot,44.62,0.28,0.667,0.68,0.68,0.013,0.35,uptrend,-0.0541,-0.0363,-0.127,0.0185,-0.1304,True
AICL,2021-02-09,pivot,45.18,0.37,0.343,0.404,0.404,0.061,0.51,uptrend,-0.0354,-0.0622,-0.1574,,-0.1576,True
AICL,2021-06-09,pivot,40.11,0.27,0.417,0.817,0.817,0.4,0.89,uptrend,0.0246,-0.0135,0.0096,0.0591,-0.0246,False
AICL,2021-08-26,pivot,41.27,0.4,0.529,0.529,0.529,0.043,2.8,uptrend,-0.0239,-0.0514,-0.116,-0.0031,-0.1196,True
AICL,2021-11-10,pivot,38.7,0.13,0.571,0.571,0.571,0.429,0.82,uptrend,-0.0282,-0.0374,-0.0154,0.0256,-0.0895,True
AICL,2021-11-23,pivot,37.78,2.06,0.909,0.909,0.909,0.091,0.12,uptrend,0.0647,0.0184,0.0383,0.0652,-0.0543,False
AICL,2021-12-01,pivot,39.69,0.22,0.75,0.975,0.975,0.225,0.53,uptrend,-0.04,-0.0537,-0.003,0.0113,-0.1123,True
AICL,2021-12-09,pivot,37.83,2.19,0.612,1.0,1.0,0.388,0.11,uptrend,-0.0129,-0.0099,0.0139,0.0253,-0.0621,True
